"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average_Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"AUROPHARMA","EQ","29-Jul-2020","        791.20","        794.95","        817.20","        791.20","        811.90","        811.95","        807.85","    3895112","          3146649321.95","      75600","     953176","         24.47"
"AUROPHARMA","EQ","30-Jul-2020","        811.95","        814.00","        830.80","        807.75","        822.60","        820.75","        821.46","    3911071","          3212787754.25","      79168","    1028052","         26.29"
"AUROPHARMA","EQ","31-Jul-2020","        820.75","        821.00","        881.00","        820.00","        875.50","        874.60","        858.31","    7948319","          6822154909.15","     147389","    1317698","         16.58"
"AUROPHARMA","EQ","03-Aug-2020","        874.60","        874.70","        887.10","        860.25","        868.50","        866.80","        871.85","    4010750","          3496774881.95","      81534","     789593","         19.69"
"AUROPHARMA","EQ","04-Aug-2020","        866.80","        868.50","        874.65","        850.50","        867.00","        864.10","        861.07","    2668420","          2297704443.35","      56366","     937454","         35.13"
"AUROPHARMA","EQ","05-Aug-2020","        864.10","        869.00","        882.65","        853.10","        863.85","        860.65","        867.41","    3623396","          3142985073.15","      70760","     971156","         26.80"
"AUROPHARMA","EQ","06-Aug-2020","        860.65","        863.00","        915.00","        861.85","        914.40","        909.75","        893.80","    7979086","          7131690119.30","     139989","    1249226","         15.66"
"AUROPHARMA","EQ","07-Aug-2020","        909.75","        914.00","        923.00","        898.00","        905.90","        906.45","        910.71","    7555414","          6880816861.35","     125683","    1525335","         20.19"
"AUROPHARMA","EQ","10-Aug-2020","        906.45","        913.00","        967.50","        913.00","        953.60","        948.85","        944.45","    9691249","          9152924358.00","     147886","    2195299","         22.65"
"AUROPHARMA","EQ","11-Aug-2020","        948.85","        960.00","        964.65","        932.10","        950.00","        944.80","        946.04","    5178964","          4899499054.15","      98098","    1630134","         31.48"
"AUROPHARMA","EQ","12-Aug-2020","        944.80","        954.25","        957.85","        922.50","        933.00","        934.20","        939.66","    7902789","          7425963025.35","     126113","    1226917","         15.53"
"AUROPHARMA","EQ","13-Aug-2020","        934.20","        927.00","        927.00","        875.00","        881.60","        881.30","        897.95","   11655107","         10465661872.95","     262107","    3019368","         25.91"
"AUROPHARMA","EQ","14-Aug-2020","        881.30","        888.95","        900.00","        863.30","        881.50","        879.10","        888.81","    5657643","          5028578660.40","     141589","    1217171","         21.51"
"AUROPHARMA","EQ","17-Aug-2020","        879.10","        888.90","        889.40","        856.25","        862.45","        863.00","        867.47","    2598198","          2253861089.80","      57623","     868767","         33.44"
"AUROPHARMA","EQ","18-Aug-2020","        863.00","        863.00","        882.90","        855.00","        872.00","        872.10","        869.08","    3122929","          2714065650.50","      61728","    1006435","         32.23"
"AUROPHARMA","EQ","19-Aug-2020","        872.10","        875.70","        889.60","        862.10","        864.00","        864.35","        875.93","    2489329","          2180467400.15","      54781","     857785","         34.46"
"AUROPHARMA","EQ","20-Aug-2020","        864.35","        861.90","        874.95","        855.55","        856.50","        857.50","        863.22","    2132282","          1840617927.40","      51487","     669101","         31.38"
"AUROPHARMA","EQ","21-Aug-2020","        857.50","        863.05","        870.00","        851.10","        857.80","        856.15","        859.60","    2292116","          1970291694.75","      50968","     817608","         35.67"
"AUROPHARMA","EQ","24-Aug-2020","        856.15","        860.50","        878.80","        850.25","        876.40","        869.40","        866.81","    3720774","          3225211685.10","      75487","     995513","         26.76"
"AUROPHARMA","EQ","25-Aug-2020","        869.40","        880.05","        895.95","        864.00","        870.00","        871.90","        877.15","    5807182","          5093790542.80","     103889","    1639654","         28.23"
"AUROPHARMA","EQ","26-Aug-2020","        871.90","        874.45","        874.45","        858.00","        867.75","        867.90","        866.16","    2118054","          1834579234.05","      51258","     730532","         34.49"
"AUROPHARMA","EQ","27-Aug-2020","        867.90","        868.95","        886.00","        866.00","        879.00","        876.60","        876.60","    3767697","          3302751214.60","      68660","     977167","         25.94"
"AUROPHARMA","EQ","28-Aug-2020","        876.60","        883.00","        885.25","        865.70","        869.35","        868.90","        874.05","    2336680","          2042380340.05","      56218","     771676","         33.02"
"AUROPHARMA","EQ","31-Aug-2020","        868.90","        870.90","        878.40","        800.75","        803.00","        808.90","        828.74","    5587765","          4630789464.35","     132730","    1783980","         31.93"
"AUROPHARMA","EQ","01-Sep-2020","        808.90","        809.00","        827.80","        776.25","        827.80","        816.95","        801.76","    5142299","          4122898241.55","     106645","    1172339","         22.80"
"AUROPHARMA","EQ","02-Sep-2020","        816.95","        821.00","        833.00","        802.30","        815.10","        815.45","        815.82","    2760736","          2252274949.90","      67362","     374937","         13.58"
"AUROPHARMA","EQ","03-Sep-2020","        815.45","        816.00","        837.00","        812.05","        828.00","        826.60","        825.05","    2619589","          2161281155.15","      61650","     522386","         19.94"
"AUROPHARMA","EQ","04-Sep-2020","        826.60","        814.00","        837.60","        802.50","        807.95","        807.55","        818.46","    3145943","          2574813410.25","      72529","     711685","         22.62"
"AUROPHARMA","EQ","07-Sep-2020","        807.55","        812.00","        816.75","        782.30","        796.00","        794.05","        794.23","    2557919","          2031580556.00","      63035","     508064","         19.86"
"AUROPHARMA","EQ","08-Sep-2020","        794.05","        799.20","        812.00","        779.15","        784.05","        786.35","        798.92","    3345296","          2672630417.35","      67543","     468632","         14.01"
"AUROPHARMA","EQ","09-Sep-2020","        786.35","        783.85","        806.50","        771.90","        804.95","        801.85","        788.39","    3669098","          2892665517.90","      86874","     686357","         18.71"
"AUROPHARMA","EQ","10-Sep-2020","        801.85","        809.90","        818.95","        794.65","        800.65","        802.75","        805.60","    3481936","          2805052195.35","      73627","     683373","         19.63"
"AUROPHARMA","EQ","11-Sep-2020","        802.75","        802.00","        809.20","        790.35","        801.55","        802.95","        799.49","    2239995","          1790843256.20","      46798","     392541","         17.52"
"AUROPHARMA","EQ","14-Sep-2020","        802.95","        806.50","        815.00","        791.25","        794.85","        796.15","        802.49","    2438228","          1956652652.75","      52422","     595083","         24.41"
"AUROPHARMA","EQ","15-Sep-2020","        796.15","        800.00","        840.95","        798.10","        821.05","        818.80","        825.14","    8183286","          6752321560.20","     162559","    1743551","         21.31"
"AUROPHARMA","EQ","16-Sep-2020","        818.80","        844.00","        851.35","        823.10","        830.75","        832.10","        834.03","    9548142","          7963397020.65","     160490","     937661","          9.82"
"AUROPHARMA","EQ","17-Sep-2020","        832.10","        826.95","        827.00","        807.00","        810.00","        810.80","        817.89","    2941750","          2406027387.75","      73627","     789046","         26.82"
"AUROPHARMA","EQ","18-Sep-2020","        810.80","        815.65","        840.00","        815.65","        833.40","        828.10","        830.07","    6249036","          5187107786.60","     120666","    1800712","         28.82"
"AUROPHARMA","EQ","21-Sep-2020","        828.10","        835.00","        857.90","        785.80","        789.55","        792.35","        824.95","    7597196","          6267343703.70","     156493","    1095355","         14.42"
"AUROPHARMA","EQ","22-Sep-2020","        792.35","        798.25","        812.00","        768.00","        802.60","        799.10","        794.70","    5714064","          4540959909.15","     137170","    1225839","         21.45"
"AUROPHARMA","EQ","23-Sep-2020","        799.10","        810.00","        813.65","        771.30","        779.75","        780.20","        790.29","    3832372","          3028674526.10","      84513","     750411","         19.58"
"AUROPHARMA","EQ","24-Sep-2020","        780.20","        775.00","        777.50","        738.05","        747.35","        743.75","        757.98","    4339275","          3289073903.90","      97704","     881100","         20.31"
"AUROPHARMA","EQ","25-Sep-2020","        743.75","        754.00","        783.70","        746.25","        771.90","        772.10","        766.83","    4844749","          3715075887.35","     115098","    1105491","         22.82"
"AUROPHARMA","EQ","28-Sep-2020","        772.10","        779.80","        803.90","        768.00","        803.00","        800.70","        786.98","    3315484","          2609208943.85","      68220","     492485","         14.85"
"AUROPHARMA","EQ","29-Sep-2020","        800.70","        805.00","        809.90","        790.35","        796.60","        796.55","        798.88","    3107037","          2482153211.90","      63625","     598548","         19.26"
"AUROPHARMA","EQ","30-Sep-2020","        796.55","        796.55","        820.00","        791.25","        794.40","        796.50","        806.72","    4224666","          3408126874.10","      90368","     514941","         12.19"
"AUROPHARMA","EQ","01-Oct-2020","        796.50","        801.00","        822.50","        792.00","        821.95","        818.65","        809.83","    3752972","          3039264514.60","      73344","     809662","         21.57"
"AUROPHARMA","EQ","05-Oct-2020","        818.65","        825.00","        848.00","        811.50","        847.00","        843.25","        831.37","    4185277","          3479530442.60","      84025","     895227","         21.39"
"AUROPHARMA","EQ","06-Oct-2020","        843.25","        846.90","        849.90","        833.80","        836.40","        836.80","        839.43","    2040016","          1712440620.75","      49910","     409873","         20.09"
"AUROPHARMA","EQ","07-Oct-2020","        836.80","        836.70","        848.90","        818.05","        825.00","        823.20","        831.50","    3184092","          2647583171.95","      65937","     625969","         19.66"
"AUROPHARMA","EQ","08-Oct-2020","        823.20","        828.00","        841.80","        820.30","        839.90","        837.75","        832.26","    2810216","          2338822251.75","      62563","     547215","         19.47"
"AUROPHARMA","EQ","09-Oct-2020","        837.75","        840.95","        851.40","        828.60","        834.25","        834.55","        839.50","    3332443","          2797577660.30","      73743","     864539","         25.94"
"AUROPHARMA","EQ","12-Oct-2020","        834.55","        834.55","        846.80","        828.10","        832.05","        834.15","        836.64","    3107909","          2600211520.90","      60814","     839423","         27.01"
"AUROPHARMA","EQ","13-Oct-2020","        834.15","        830.00","        844.00","        805.60","        807.50","        810.05","        827.07","    2734003","          2261223651.55","      57259","     502289","         18.37"
"AUROPHARMA","EQ","14-Oct-2020","        810.05","        808.00","        816.00","        793.25","        809.25","        810.40","        805.80","    3299681","          2658890995.40","      64775","     638796","         19.36"
"AUROPHARMA","EQ","15-Oct-2020","        810.40","        811.00","        819.00","        786.95","        791.95","        791.75","        805.21","    2430315","          1956906873.55","      52494","     327235","         13.46"
"AUROPHARMA","EQ","16-Oct-2020","        791.75","        793.00","        815.50","        785.50","        807.00","        806.25","        802.69","    2608735","          2094005735.15","      58267","     368376","         14.12"
"AUROPHARMA","EQ","19-Oct-2020","        806.25","        810.00","        812.20","        795.15","        798.75","        800.60","        801.51","    1740951","          1395388459.00","      36297","     274148","         15.75"
"AUROPHARMA","EQ","20-Oct-2020","        800.60","        799.50","        812.60","        795.50","        799.00","        800.30","        803.17","    2048537","          1645318233.25","      50401","     434988","         21.23"
"AUROPHARMA","EQ","21-Oct-2020","        800.30","        803.00","        808.95","        792.00","        806.00","        806.20","        802.23","    2788840","          2237289989.75","      64098","     643091","         23.06"
"AUROPHARMA","EQ","22-Oct-2020","        806.20","        807.00","        807.00","        749.20","        779.00","        782.20","        772.32","   12465607","          9627386785.70","     247262","    1406088","         11.28"
"AUROPHARMA","EQ","23-Oct-2020","        782.20","        780.00","        788.80","        773.00","        781.20","        782.80","        782.54","    2221295","          1738252862.65","      41090","     282836","         12.73"
"AUROPHARMA","EQ","26-Oct-2020","        782.80","        808.00","        814.50","        772.45","        781.60","        784.70","        795.36","    6742932","          5363036689.45","     111202","     727188","         10.78"
"AUROPHARMA","EQ","27-Oct-2020","        784.70","        782.45","        797.60","        778.30","        795.85","        794.10","        789.55","    2952360","          2331047370.20","      59685","     619605","         20.99"
"AUROPHARMA","EQ","28-Oct-2020","        794.10","        794.30","        799.90","        771.60","        778.10","        776.30","        784.56","    2219402","          1741263939.30","      45395","     455120","         20.51"
"AUROPHARMA","EQ","29-Oct-2020","        776.30","        775.00","        781.35","        756.10","        768.00","        767.65","        768.10","    2297196","          1764476560.05","      57867","     445314","         19.39"
"AUROPHARMA","EQ","30-Oct-2020","        767.65","        768.35","        778.40","        761.10","        773.50","        772.65","        770.44","    2036809","          1569233616.20","      48764","     424487","         20.84"
"AUROPHARMA","EQ","02-Nov-2020","        772.65","        774.00","        775.85","        753.00","        757.00","        760.90","        760.58","    1772969","          1348487066.15","      37869","     367694","         20.74"
"AUROPHARMA","EQ","03-Nov-2020","        760.90","        762.25","        774.45","        757.00","        768.15","        769.65","        766.21","    1836477","          1407121975.50","      42681","     310670","         16.92"
"AUROPHARMA","EQ","04-Nov-2020","        769.65","        770.00","        795.70","        770.00","        782.30","        781.75","        783.25","    2786158","          2182249566.55","      56743","     416322","         14.94"
"AUROPHARMA","EQ","05-Nov-2020","        781.75","        790.00","        793.00","        780.20","        791.00","        791.25","        788.30","    1473471","          1161542424.10","      31289","     346760","         23.53"
"AUROPHARMA","EQ","06-Nov-2020","        791.25","        793.65","        797.90","        777.55","        778.80","        780.15","        783.62","    2098082","          1644102023.30","      56546","     585039","         27.88"
"AUROPHARMA","EQ","09-Nov-2020","        780.15","        787.95","        790.00","        774.50","        788.50","        786.60","        782.21","    2105450","          1646907334.90","      44111","     653103","         31.02"
"AUROPHARMA","EQ","10-Nov-2020","        786.60","        789.00","        790.40","        754.00","        762.15","        761.05","        764.81","    3301896","          2525310988.85","      64261","    1109578","         33.60"
"AUROPHARMA","EQ","11-Nov-2020","        761.05","        768.00","        815.00","        766.15","        814.45","        810.80","        799.84","    7123691","          5697823444.20","     143560","    1659070","         23.29"
"AUROPHARMA","EQ","12-Nov-2020","        810.80","        814.50","        864.00","        800.00","        840.00","        839.00","        844.48","   17169196","         14498987679.00","     329324","    2637296","         15.36"
"AUROPHARMA","EQ","13-Nov-2020","        839.00","        838.95","        860.65","        833.00","        858.00","        858.10","        848.33","    4778643","          4053874256.95","      90811","    1068826","         22.37"
"AUROPHARMA","EQ","14-Nov-2020","        858.10","        862.00","        863.85","        846.65","        850.00","        852.15","        855.71","     490650","           419854800.55","      13140","     123123","         25.09"
"AUROPHARMA","EQ","17-Nov-2020","        852.15","        858.60","        875.90","        848.45","        854.00","        855.60","        861.35","    5585491","          4811052378.85","     165356","    2282177","         40.86"
"AUROPHARMA","EQ","18-Nov-2020","        855.60","        852.00","        859.40","        830.10","        837.00","        835.00","        840.88","    3440714","          2893224634.05","     109786","    1245623","         36.20"
"AUROPHARMA","EQ","19-Nov-2020","        835.00","        837.00","        862.00","        821.95","        826.90","        830.15","        845.37","    3507869","          2965454253.60","      96301","     829087","         23.64"
"AUROPHARMA","EQ","20-Nov-2020","        830.15","        830.15","        849.35","        825.00","        833.05","        833.40","        835.90","    3348290","          2798851818.75","      77486","    1159267","         34.62"
"AUROPHARMA","EQ","23-Nov-2020","        833.40","        839.30","        863.80","        835.10","        848.00","        848.50","        852.61","    3455734","          2946391757.95","      97571","     883439","         25.56"
"AUROPHARMA","EQ","24-Nov-2020","        848.50","        853.95","        884.35","        845.10","        882.00","        879.25","        868.53","    5774755","          5015540162.50","     135583","    1880179","         32.56"
"AUROPHARMA","EQ","25-Nov-2020","        879.25","        885.00","        889.85","        850.30","        853.75","        852.85","        865.39","    3990415","          3453250571.55","      94768","    1006402","         25.22"
"AUROPHARMA","EQ","26-Nov-2020","        852.85","        856.50","        873.25","        850.00","        868.50","        870.70","        862.03","    3653486","          3149421210.55","      77344","     841321","         23.03"
"AUROPHARMA","EQ","27-Nov-2020","        870.70","        871.00","        893.50","        862.80","        868.00","        868.55","        878.36","    5342367","          4692529345.90","     107518","    1758377","         32.91"
"AUROPHARMA","EQ","01-Dec-2020","        868.55","        876.25","        899.10","        869.20","        896.75","        897.15","        889.28","    3353447","          2982166962.45","      84502","     995089","         29.67"
"AUROPHARMA","EQ","02-Dec-2020","        897.15","        895.00","        905.85","        880.50","        888.80","        889.95","        892.70","    2979597","          2659879078.35","      63544","     688016","         23.09"
"AUROPHARMA","EQ","03-Dec-2020","        889.95","        894.95","        902.75","        887.80","        900.00","        898.15","        895.59","    1893968","          1696227215.00","      48740","     531495","         28.06"
"AUROPHARMA","EQ","04-Dec-2020","        898.15","        902.00","        909.40","        892.55","        901.40","        900.65","        901.10","    2997638","          2701186061.40","      68171","     766228","         25.56"
"AUROPHARMA","EQ","07-Dec-2020","        900.65","        902.00","        923.40","        897.10","        907.75","        910.00","        911.69","    3301813","          3010240156.75","      83268","     825309","         25.00"
"AUROPHARMA","EQ","08-Dec-2020","        910.00","        914.80","        917.70","        888.60","        897.00","        896.15","        901.86","    2539626","          2290394246.50","      51212","     776282","         30.57"
"AUROPHARMA","EQ","09-Dec-2020","        896.15","        902.00","        908.00","        885.20","        888.90","        888.20","        894.27","    2017604","          1804274599.45","      64520","     546631","         27.09"
"AUROPHARMA","EQ","10-Dec-2020","        888.20","        889.00","        907.95","        888.80","        896.45","        899.00","        897.75","    3428679","          3078105100.30","      72624","    1197197","         34.92"
"AUROPHARMA","EQ","11-Dec-2020","        899.00","        900.00","        903.50","        887.20","        894.00","        897.35","        897.74","    2103128","          1888063690.50","      44797","     918868","         43.69"
"AUROPHARMA","EQ","14-Dec-2020","        897.35","        898.50","        905.95","        887.90","        890.50","        889.40","        893.66","    1526583","          1364244091.85","      51343","     521956","         34.19"
"AUROPHARMA","EQ","15-Dec-2020","        889.40","        893.00","        893.95","        871.20","        874.00","        874.45","        878.87","    2072389","          1821366126.55","      67758","     757588","         36.56"
"AUROPHARMA","EQ","16-Dec-2020","        874.45","        878.00","        884.50","        870.20","        876.50","        875.70","        876.61","    2264825","          1985367326.55","      56746","     956255","         42.22"
"AUROPHARMA","EQ","17-Dec-2020","        875.70","        880.00","        889.60","        868.60","        873.00","        872.00","        879.68","    1696633","          1492493151.70","      42157","     649333","         38.27"
"AUROPHARMA","EQ","18-Dec-2020","        872.00","        875.10","        888.55","        862.65","        886.90","        886.00","        878.38","    1833362","          1610384630.40","      46794","     539841","         29.45"
"AUROPHARMA","EQ","21-Dec-2020","        886.00","        889.85","        905.20","        801.10","        841.70","        845.75","        876.10","    4891263","          4285234351.35","     117006","    1008366","         20.62"
"AUROPHARMA","EQ","22-Dec-2020","        845.75","        847.00","        859.80","        821.40","        856.00","        857.05","        843.54","    2380265","          2007841904.30","      62192","     371540","         15.61"
"AUROPHARMA","EQ","23-Dec-2020","        857.05","        859.00","        892.00","        851.00","        887.30","        889.30","        878.30","    2011957","          1767099450.80","      56187","     532323","         26.46"
"AUROPHARMA","EQ","24-Dec-2020","        889.30","        902.50","        912.00","        878.25","        910.30","        909.00","        898.60","    4176663","          3753143061.85","      90819","    1103227","         26.41"
