"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average_Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","17-Feb-2022","        187.14","        190.00","        190.00","        186.17","        186.75","        186.93","        187.41","    1415247","           265236860.72","      18142","     523466","         36.99"
"NIFTYBEES","EQ","18-Feb-2022","        186.93","        183.30","        190.00","        183.30","        186.72","        186.64","        186.88","    1659566","           310136997.54","      17116","     597404","         36.00"
"NIFTYBEES","EQ","21-Feb-2022","        186.64","        190.00","        190.00","        184.69","        186.40","        186.29","        186.12","    2084966","           388057244.97","      29820","     790085","         37.89"
"NIFTYBEES","EQ","22-Feb-2022","        186.29","        186.00","        186.00","        182.69","        185.52","        185.27","        184.02","    4189474","           770966670.02","      44821","    2762881","         65.95"
"NIFTYBEES","EQ","23-Feb-2022","        185.27","        187.99","        187.99","        184.58","        185.07","        185.05","        185.68","    1460494","           271186205.14","      17950","     743945","         50.94"
"NIFTYBEES","EQ","24-Feb-2022","        185.05","        180.60","        189.95","        177.00","        179.38","        178.36","        179.48","   19565577","          3511621903.39","     148139","   15157896","         77.47"
"NIFTYBEES","EQ","25-Feb-2022","        178.36","        185.00","        185.00","        179.00","        181.40","        180.85","        180.79","    5674475","          1025904432.86","      43788","    3826931","         67.44"
"NIFTYBEES","EQ","28-Feb-2022","        180.85","        189.88","        189.88","        176.10","        181.85","        181.84","        179.45","    4466025","           801413553.67","      42415","    2662071","         59.61"
"NIFTYBEES","EQ","02-Mar-2022","        181.84","        185.00","        185.00","        178.30","        180.38","        180.10","        179.72","    5163914","           928069275.38","      62949","    3601565","         69.74"
"NIFTYBEES","EQ","03-Mar-2022","        180.10","        184.90","        184.90","        178.30","        179.25","        178.86","        179.84","    3247919","           584097924.07","      40071","    2423649","         74.62"
"NIFTYBEES","EQ","04-Mar-2022","        178.86","        178.48","        178.48","        175.06","        176.49","        176.26","        176.38","    8765287","          1546037676.90","      83642","    5935554","         67.72"
"NIFTYBEES","EQ","07-Mar-2022","        176.26","        176.90","        176.90","        171.25","        172.69","        172.33","        172.23","   13669797","          2354368167.22","     100386","    9485196","         69.39"
"NIFTYBEES","EQ","08-Mar-2022","        172.33","        177.55","        177.55","        170.26","        173.45","        173.40","        171.98","    9202552","          1582674396.63","      59729","    4837219","         52.56"
"NIFTYBEES","EQ","09-Mar-2022","        173.40","        180.00","        180.00","        173.15","        177.33","        176.98","        175.38","    4224355","           740852840.69","      37890","    2141663","         50.70"
"NIFTYBEES","EQ","10-Mar-2022","        176.98","        177.25","        183.90","        177.25","        179.42","        179.65","        180.05","    4577829","           824218913.84","      32961","    2064545","         45.10"
"NIFTYBEES","EQ","11-Mar-2022","        179.65","        183.00","        183.00","        177.16","        179.91","        179.98","        179.82","    2724636","           489943921.32","      24982","    1069906","         39.27"
"NIFTYBEES","EQ","14-Mar-2022","        179.98","        182.00","        182.99","        178.35","        182.75","        182.61","        181.46","    3096236","           561855825.63","      30260","    1585107","         51.19"
"NIFTYBEES","EQ","15-Mar-2022","        182.61","        185.00","        185.00","        179.51","        180.40","        180.60","        181.37","    2958912","           536671252.73","      35901","    1441016","         48.70"
"NIFTYBEES","EQ","16-Mar-2022","        180.60","        183.60","        183.80","        181.80","        183.65","        183.66","        182.99","    2288980","           418868418.20","      20130","    1175828","         51.37"
"NIFTYBEES","EQ","17-Mar-2022","        183.66","        188.00","        188.00","        185.20","        186.88","        186.71","        186.45","    4130440","           770109012.14","      28508","    2861951","         69.29"
"NIFTYBEES","EQ","21-Mar-2022","        186.71","        190.00","        190.00","        182.00","        185.53","        185.38","        186.08","    2590277","           482007157.92","      31563","    1685059","         65.05"
"NIFTYBEES","EQ","22-Mar-2022","        185.38","        189.00","        193.75","        184.20","        187.49","        187.34","        185.97","    2606331","           484703361.55","      26787","    1241696","         47.64"
"NIFTYBEES","EQ","23-Mar-2022","        187.34","        190.00","        190.00","        185.00","        186.25","        186.34","        186.94","    2584326","           483123793.39","      23411","    1151342","         44.55"
"NIFTYBEES","EQ","24-Mar-2022","        186.34","        198.00","        198.00","        177.80","        185.86","        186.09","        186.05","    2232760","           415396251.28","      20235","     910892","         40.80"
"NIFTYBEES","EQ","25-Mar-2022","        186.09","        187.12","        187.12","        185.00","        185.91","        185.82","        185.57","    5968779","          1107630765.18","      23729","    4895989","         82.03"
"NIFTYBEES","EQ","28-Mar-2022","        185.82","        188.20","        188.20","        184.30","        186.34","        186.32","        185.62","    3218703","           597465036.52","      28714","    1733732","         53.86"
"NIFTYBEES","EQ","29-Mar-2022","        186.32","        190.00","        190.00","        184.15","        187.40","        187.22","        186.87","    2197933","           410738287.68","      16188","    1319173","         60.02"
"NIFTYBEES","EQ","30-Mar-2022","        187.22","        191.50","        191.50","        187.75","        188.80","        188.91","        188.60","    3621150","           682948480.30","      21456","    2340665","         64.64"
"NIFTYBEES","EQ","31-Mar-2022","        188.91","        190.50","        190.50","        188.15","        188.90","        188.87","        189.00","    2204741","           416688448.94","      19014","    1032728","         46.84"
"NIFTYBEES","EQ","01-Apr-2022","        188.87","        189.94","        190.96","        185.00","        190.80","        190.47","        189.29","   14131760","          2674986215.96","      43536","   12677252","         89.71"
